x	y	name
5	9	hwern
5	34	yawda
5	18	ngami
5	104	bihdj
5	17	redmi
5	9	mimwi
5	2	yigal
5	16	kammi
5	1	wodbo
5	215	kodjd
5	106	yigok
5	896	karre
5	77	kayin
5	31	benbe
5	769	kakom
5	19	kanhr
5	4	kawab
5	36	yimku
5	6	yimnj
5	83	galhn
5	3	kakuy
5	83	bigon
5	2	biroy
5	992	ngamh
5	2	benla
5	6	dahme
5	3	hmirn
5	3	yikor
5	105	bibok
5	28	yihko
5	12	bidan
5	232	hyawd
5	3	birre
5	2	marrk
5	34	kakku
5	34	biyir
5	3	hberr
5	45	gakbe
5	767	kanuk
5	1	yinji
5	137	ngund
5	2	welew
5	43	benng
5	64	njamy
5	212	kaneb
5	5	yiway
5	5	bikel
5	45	kakma
5	82	bulen
5	2	karer
5	82	dungn
5	22	bihde
5	3	kakla
5	2	dadgo
5	1	yiniw
5	117	benek
5	5	yimir
5	4	rohro
5	10	yirro
5	5	yiden
5	104	dangw
5	68	hying
5	2	yirun
5	8	gobod
6	23	kebdjo
6	865	gakmim
6	13	ngunmu
6	868	nganuk
6	965	yimboy
6	15	kayimi
6	115	wernhk
6	2	karlob
6	58	birrir
6	3	ngakor
6	53	biyibo
6	6	yibame
6	15	kanhwe
6	5	ruddil
6	894	golkyi
6	115	darnhk
6	1	yimurr
6	15	kabiwa
6	46	ngamba
6	877	yidang
6	17	biyimi
6	867	wohbid
6	64	hkodjy
6	103	yimimw
6	1	gakbin
6	4	yinarr
6	863	bidedj
6	209	kanemb
6	53	yiyibo
6	119	kanbod
6	1	nomiyi
6	1	gakrre
6	59	nguner
6	2	dahmer
6	96	kanemm
6	4	yawbun
6	6	kebmay
6	216	badyid
6	774	kadang
6	240	kanemd
6	18	kamwar
6	9	bibowi
6	1	hmirnd
6	168	karakb
6	7	yihrru
6	8	bibarl
6	65	hdungy
6	98	bimimk
6	48	kabenn
6	102	bodmew
6	1	yirruk
